Energy		time
2869.42412	351
2867.51518	352
2866.6647	353
2865.72288	354
2865.56247	355
2864.98069	356
2864.35934	357
2863.84881	358
2863.26955	359
2862.47335	360
2861.75577	361
2861.46574	362
2858.20307	363
2857.69864	364
2855.43386	365
2855.08672	366
2850.30968	367
2849.8963	368
2846.17953	369
2845.2625	370
2845.02219	371
2844.78477	372
2843.75239	373
2841.71677	374
2838.86035	375
2833.09832	376
2831.99599	377
2831.73628	378
2831.57004	379
2830.82384	380
2830.6023	381
2829.6023	382
2827.6013	383
2825.67226	384
2823.20797	385
2819.51042	386
2818.02946	387
2817.42183	388
2816.87802	389
2816.48391	390
2815.2123	391
2812.58476	392
2811.45927	393
2811.0793	394
2810.11654	395
2808.86831	396
2808.35849	397
2808.05803	398
2806.08104	399
2805.95457	400
2802.92384	401
2802.13851	402
2799.73062	403
2797.09317	404
2796.94732	405
2794.59198	406
2793.3391	407
2791.691	408
2789.25651	409
2787.73326	410
2786.52623	411
2785.41451	412
2783.75987	413
2783.51052	414
2781.90491	415
2780.42265	416
2779.72487	417
2779.2761	418
2778.67271	419
2775.79801	420
2775.48698	421
2772.08214	422
2771.29841	423
2769.7197	424
2767.86418	425
2767.69838	426
2767.07385	427
2766.78599	428
2764.72353	429
2764.23745	430
2764.21516	431
2762.27106	432
2762.07485	433
2761.22126	434
2760.94818	435
2760.74553	436
2759.51279	437
2759.32968	438
2758.5868	439
2758.10769	440
2757.67334	441
2757.56476	442
2757.49312	443
2756.25543	444
2753.23111	445
2752.38558	446
2751.73064	447
2751.72393	448
2748.14505	449
2748.0292	450
2747.05596	451
2744.83547	452
2744.55699	453
2743.94619	454
2742.27485	455
2741.50982	456
2741.29344	457
2740.55832	458
2738.82603	459
2736.11485	460
2735.83061	461
2732.50713	462
2732.35593	463
2731.3455	464
2730.04402	465
2728.86472	466
2726.95604	467
2726.37685	468
2725.55955	469
2725.14077	470
2724.21702	471
2723.6029	472
2723.23675	473
2722.31193	474
2720.69043	475
2720.43866	476
2715.51028	477
2711.17285	478
2710.65873	479
2710.65355	480
2709.58837	481
2708.51247	482
2706.19795	483
2704.11315	484
2703.86243	485
2703.12876	486
2700.34682	487
2699.89318	488
2699.18082	489
2698.36523	490
2697.85318	491
2697.73526	492
2694.77771	493
2693.27333	494
2692.07246	495
2692.0178	496
2691.63668	497
2691.59666	498
2691.53062	499
2690.74287	500
2688.94456	501
2688.80414	502
2688.55549	503
2688.44529	504
